"","Likelihood","pneu","plet","alpha","beta","Nanc","nu","T","scale","level","ss","h_co","fit","rep"
"3958",-547.885026670451,0,0.4,0.321252815527518,10.3751326970804,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.4",7
"3959",-507.961595640124,0,0.38,0.299826723643516,13.9168244124652,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.38",7
"3960",-477.597120483572,0,0.36,0.283349484714927,18.3124321058687,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.36",7
"3961",-454.760213217569,0,0.34,0.267992711381148,24.1608194722715,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.34",7
"3962",-437.765309092591,0,0.32,0.255849098419765,31.3689659937603,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.32",7
"3963",-425.261864209735,0,0.3,0.245557878410589,40.3525811600377,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.3",7
"3964",-416.171201414733,0,0.28,0.236933829082003,51.3138434980119,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.28",7
"3965",-409.651359637239,0,0.26,0.22925886150435,65.0052163878627,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.26",7
"3966",-405.043753263733,0,0.24,0.223060760412285,81.0494264593203,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.24",7
"3967",-401.858610899629,0,0.22,0.217207322415723,101.138948424824,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.22",7
"3968",-399.711126206318,0,0.2,0.212401617837067,124.531241650414,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.2",7
"3969",-398.322446563388,0,0.18,0.208239183106811,152.077176148918,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.18",7
"3970",-397.485337617353,0,0.16,0.204521363341041,184.671874514591,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.16",7
"3971",-397.033625738567,0,0.14,0.201700358625024,220.657182382086,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.14",7
"3972",-396.87753613092,0,0.12,0.198518538188022,265.985713022518,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.12",7
"3973",-396.905046654251,0,0.1,0.196260059357403,314.862701811417,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.1",7
"3974",-397.088920400036,0,0.08,0.193842315392535,373.677947896452,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.08",7
"3975",-397.369574980687,0,0.06,0.191875811346039,439.366739271312,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.06",7
"3976",-397.730807575525,0,0.04,0.190122750223686,513.884083174225,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.04",7
"3977",-398.162088665104,0,0.02,0.188482446821637,599.473798558933,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.02",7
"3978",-398.630958762702,0,0,0.187547349411739,687.970716216516,9757.51901374516,1.07943766563561,0.0125927435331882,"na","0.01","100","0.0","0.0",7
"3979",-1001.58426760727,0,0.5,0.564420119507729,1.95897179729293,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.5",6
"3980",-872.06411754924,0,0.48,0.469358340002052,3.00348784321815,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.48",6
"3981",-768.244942396057,0,0.46,0.407367980916554,4.40543730656246,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.46",6
"3982",-685.47805585317,0,0.44,0.363998919004591,6.25949246674562,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.44",6
"3983",-619.874362670511,0,0.42,0.332059749961161,8.68122639742607,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.42",6
"3984",-568.17651459074,0,0.4,0.30797549038061,11.7814868890246,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.4",6
"3985",-527.67087142789,0,0.38,0.288319418888184,15.8121259337142,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.38",6
"3986",-496.099249196926,0,0.36,0.272746858073389,20.8820124065579,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.36",6
"3987",-471.608918555354,0,0.34,0.259952792005752,27.2422030526549,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.34",6
"3988",-452.686023222482,0,0.32,0.25008648577292,34.8549086167804,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.32",6
"3989",-438.126062633445,0,0.3,0.240319565333318,44.8742236375455,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.3",6
"3990",-426.946636429599,0,0.28,0.23269830209009,56.7383123196848,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.28",6
"3991",-418.385445962631,0,0.26,0.226184692181247,71.0716070893266,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.26",6
"3992",-411.842268111666,0,0.24,0.220598905020276,88.208164332126,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.24",6
"3993",-406.850902557242,0,0.22,0.215737681267111,108.668097249625,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.22",6
"3994",-403.050100972274,0,0.2,0.211536997525537,132.735160082234,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.2",6
"3995",-400.162225288245,0,0.18,0.207878051224936,160.89865725872,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.18",6
"3996",-397.973886611008,0,0.16,0.204670996991008,193.686418134655,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.16",6
"3997",-396.316597548247,0,0.14,0.202115830288998,230.130936756035,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.14",6
"3998",-395.076102560927,0,0.12,0.199363506767693,275.186273830324,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.12",6
"3999",-394.142453339038,0,0.1,0.197142786253293,325.249000409609,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.1",6
"4000",-393.446353609976,0,0.08,0.195135213675346,382.459664721201,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.08",6
"4001",-392.929285531597,0,0.06,0.193449822098515,445.843568293962,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.06",6
"4002",-392.547669254605,0,0.04,0.191989334924875,518.441145679174,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.04",6
"4003",-392.302253869282,0,0.02,0.190205689367221,605.669941431453,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.02",6
"4004",-392.14750047022,0,0,0.188850036806762,698.964061687951,9821.81011569756,1.15486222927702,0.00170694879456124,"na","0.01","100","0.0","0.0",6
"4005",-989.275333637537,0,0.5,0.631494264312986,1.72361182692003,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.5",5
"4006",-855.128647315204,0,0.48,0.52215467750384,2.62066674692232,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.48",5
"4007",-747.839852293393,0,0.46,0.450894153546602,3.81269881698412,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.46",5
"4008",-662.720625007277,0,0.44,0.402359196902432,5.34814174984683,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.44",5
"4009",-595.807498837492,0,0.42,0.364039675873577,7.4080100015074,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.42",5
"4010",-543.726623002202,0,0.4,0.335549774950256,10.0307102973152,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.4",5
"4011",-503.626140244066,0,0.38,0.312887678387103,13.3910589515256,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.38",5
"4012",-473.102318667837,0,0.36,0.294429288781293,17.6657688190177,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.36",5
"4013",-450.147932508532,0,0.34,0.279205937282648,23.0665370551801,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.34",5
"4014",-433.109939910185,0,0.32,0.26626388917096,29.8225948918703,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.32",5
"4015",-420.638848730427,0,0.3,0.255353280410674,38.2166318153422,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.3",5
"4016",-411.654638564968,0,0.28,0.246040098511581,48.5471006921091,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.28",5
"4017",-405.303323150491,0,0.26,0.238041440421974,61.1585236899217,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.26",5
"4018",-400.920498107468,0,0.24,0.231098370509097,76.3948363135802,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.24",5
"4019",-397.992566861079,0,0.22,0.225111892871129,94.6555936010815,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.22",5
"4020",-396.13075799652,0,0.2,0.219918784185277,116.339366696676,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.2",5
"4021",-395.042485704658,0,0.18,0.215379043457393,141.943153409375,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.18",5
"4022",-394.508487948347,0,0.16,0.211420202992054,171.882060465666,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.16",5
"4023",-394.36692434625,0,0.14,0.207950459296878,206.676040843095,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.14",5
"4024",-394.498968766694,0,0.12,0.204899601473971,246.863985789966,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.12",5
"4025",-394.81926413153,0,0.1,0.202207710858307,293.021494629208,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.1",5
"4026",-395.261453593688,0,0.08,0.200146147023226,343.06884237389,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.08",5
"4027",-395.801444151373,0,0.06,0.198044836495825,402.354628028885,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.06",5
"4028",-396.418992843837,0,0.04,0.195840794906584,473.493325336928,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.04",5
"4029",-397.08966545901,0,0.02,0.194071898381512,551.246631380261,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.02",5
"4030",-397.811048545831,0,0,0.192486973005696,638.738611832925,9795.2656247901,1.11671044467875,0.00453112076230828,"na","0.01","100","0.0","0.0",5
"4031",-1057.16123628542,0,0.5,0.542903303499169,2.15795301924519,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.5",4
"4032",-923.726768212647,0,0.48,0.459934854604735,3.23453041007226,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.48",4
"4033",-815.797676273762,0,0.46,0.404301346941786,4.66025708686686,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.46",4
"4034",-728.852983921888,0,0.44,0.364710892086763,6.51831157248323,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.44",4
"4035",-659.115184672223,0,0.42,0.335450059053929,8.90085708263871,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.42",4
"4036",-603.42431885201,0,0.4,0.312394943396407,11.9547600956272,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.4",4
"4037",-559.131544380837,0,0.38,0.294248600025731,15.7967984875092,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.38",4
"4038",-524.033472709824,0,0.36,0.279482438416329,20.6013399392364,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.36",4
"4039",-496.305885785426,0,0.34,0.267254462246153,26.5575058221111,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.34",4
"4040",-474.45145826804,0,0.32,0.256993613821039,33.8786019207099,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.32",4
"4041",-457.251161070844,0,0.3,0.2484017362466,42.7441934439615,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.3",4
"4042",-443.725414323884,0,0.28,0.241019778819498,53.437398262047,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.28",4
"4043",-433.090937219153,0,0.26,0.234431138701069,66.4827783427713,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.26",4
"4044",-424.720164358988,0,0.24,0.228945321253027,81.7567027221261,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.24",4
"4045",-418.127227593355,0,0.22,0.224065512277192,99.9243175385422,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.22",4
"4046",-412.923947866786,0,0.2,0.219858798938231,121.114806241862,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.2",4
"4047",-408.810247941708,0,0.18,0.216173385806238,145.761107304921,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.18",4
"4048",-405.551012867097,0,0.16,0.212934095363446,174.245892755298,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.16",4
"4049",-402.962623934744,0,0.14,0.210073743312937,206.986042373547,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.14",4
"4050",-400.900656632503,0,0.12,0.207542051114244,244.409860830221,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.12",4
"4051",-399.248205700562,0,0.1,0.205372991299701,286.535745514763,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.1",4
"4052",-397.92528167701,0,0.08,0.203220487507122,335.666319847127,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.08",4
"4053",-396.849033686534,0,0.06,0.20137440962809,390.697554007177,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.06",4
"4054",-395.965174024852,0,0.04,0.19977678955179,451.892016268705,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.04",4
"4055",-395.247127634275,0,0.02,0.198060749560665,523.777963101389,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.02",4
"4056",-394.649671337185,0,0,0.196582621032771,603.593775110796,9963.40020561203,0.254707512972959,0.000103289709922993,"na","0.01","100","0.0","0.0",4
"4057",-1025.73113963764,0,0.5,0.50314865690353,2.25098336895058,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.5",3
"4058",-893.943326254147,0,0.48,0.436288959153396,3.29010047372596,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.48",3
"4059",-787.95702371007,0,0.46,0.388762147507217,4.66887463106098,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.46",3
"4060",-703.195167238483,0,0.44,0.353494050488174,6.4735613732976,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.44",3
"4061",-635.800478460552,0,0.42,0.326564153748403,8.79736111005867,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.42",3
"4062",-582.526293911471,0,0.4,0.304959603201911,11.8021933525837,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.4",3
"4063",-540.649700834319,0,0.38,0.287530861506906,15.6171212659099,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.38",3
"4064",-507.902306878178,0,0.36,0.273363796563832,20.4004995403198,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.36",3
"4065",-482.416884750364,0,0.34,0.261246483443015,26.4105585513584,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.34",3
"4066",-462.660501094909,0,0.32,0.251183274720354,33.811926004041,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.32",3
"4067",-447.398922182562,0,0.3,0.24256032659947,42.9202413906598,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.3",3
"4068",-435.642959962669,0,0.28,0.235144118755588,53.9924884585249,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.28",3
"4069",-426.604317826046,0,0.26,0.228957283454756,67.2157403943896,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.26",3
"4070",-419.675850905847,0,0.24,0.223275416231498,83.2629505515371,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.24",3
"4071",-414.364854249807,0,0.22,0.218766049267413,101.633767277854,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.22",3
"4072",-410.309517100952,0,0.2,0.214331776625638,124.469365087871,9509.56102455806,1.05413407275926,1.53147951643982,"na","0.01","100","0.0","0.2",3
