,X,Likelihood,pneu,plet,alpha,beta,Nanc,nu,T,scale,level,ss,h_co,dist,rep
600,600,-398.5785578,na,na,0.188812605,770.0981823,9876.322723,1.045405534,0.030216458,na,0.01,100,0.5,gamma,1
601,601,-393.617644,0.102477671,0.040819873,0.256353993,348.4940182,9882.98492,0.682462573,0.000109818,na,0.01,100,0,neugammalet,10
602,602,-392.8585052,0,0.069151033,0.195732016,400.1864336,9882.98492,0.682462573,0.000109818,na,0.01,100,0,gammalet,10
603,603,-392.7795011,0.033144944,0,0.206473437,598.3906016,9882.98492,0.682462573,0.000109818,na,0.01,100,0,neugamma,10
604,604,-392.4911002,na,na,0.191030252,654.5750957,9882.98492,0.682462573,0.000109818,na,0.01,100,0,gamma,10
605,605,-402.3149391,0.026986522,0.001010177,0.199841262,718.3233813,9932.793396,1.166763358,0.004857629,na,0.01,100,0,neugammalet,9
606,606,-401.2616681,0,0.098697704,0.195727469,366.1791443,9932.793396,1.166763358,0.004857629,na,0.01,100,0,gammalet,9
607,607,-402.6350145,0.036469003,0,0.204418682,702.2048924,9932.793396,1.166763358,0.004857629,na,0.01,100,0,neugamma,9
608,608,-401.7210312,na,na,0.18749081,782.278605,9932.793396,1.166763358,0.004857629,na,0.01,100,0,gamma,9
609,609,-405.4534502,0.023536891,0.030900057,0.197451142,521.073831,9591.43964,1.03688549,0.444893991,na,0.01,100,0,neugammalet,8
610,610,-408.0790902,0,0.059363547,0.189132835,453.697398,9591.43964,1.03688549,0.444893991,na,0.01,100,0,gammalet,8
611,611,-401.7820525,0.113155538,0,0.253297929,447.3999375,9591.43964,1.03688549,0.444893991,na,0.01,100,0,neugamma,8
612,612,-404.6307717,na,na,0.185584837,682.5678469,9591.43964,1.03688549,0.444893991,na,0.01,100,0,gamma,8
613,613,-399.1717208,0.024013626,0.010208838,0.198564068,603.6153508,9760.423952,1.105655728,0.008745685,na,0.01,100,0,neugammalet,7
614,614,-396.8568069,0,0.111182392,0.197511114,287.6482206,9760.423952,1.105655728,0.008745685,na,0.01,100,0,gammalet,7
615,615,-399.9784388,0.041545288,0,0.206897209,609.4133243,9760.423952,1.105655728,0.008745685,na,0.01,100,0,neugamma,7
616,616,-398.9517795,na,na,0.187005466,696.4776371,9760.423952,1.105655728,0.008745685,na,0.01,100,0,gamma,7
617,617,-401.8669506,0.001016154,0.191602702,0.209400924,145.4818655,9820.326109,1.064538126,0.004445729,na,0.01,100,0,neugammalet,6
618,618,-392.7730092,0,0.051124987,0.192288274,484.4826065,9820.326109,1.064538126,0.004445729,na,0.01,100,0,gammalet,6
619,619,-392.3343389,0.044629673,0,0.210614574,608.7448952,9820.326109,1.064538126,0.004445729,na,0.01,100,0,neugamma,6
620,620,-392.1071254,na,na,0.188585304,704.8646859,9820.326109,1.064538126,0.004445729,na,0.01,100,0,gamma,6
621,621,-399.3246406,0.033446085,0.00308727,0.209094614,561.7814023,9799.186143,9.676681418,0.000404283,na,0.01,100,0,neugammalet,5
622,622,-394.3530132,0,0.146892444,0.209467679,193.3570834,9799.186143,9.676681418,0.000404283,na,0.01,100,0,gammalet,5
623,623,-398.9097997,0.01693863,0,0.200363421,604.15024,9799.186143,9.676681418,0.000404283,na,0.01,100,0,neugamma,5
624,624,-398.3444161,na,na,0.192766736,634.7277444,9799.186143,9.676681418,0.000404283,na,0.01,100,0,gamma,5
625,625,-393.8723119,0.097104042,0.010161784,0.257689568,400.190592,9963.906962,0.248617209,0.000101779,na,0.01,100,0,neugammalet,4
626,626,-395.448945,0,0.022705016,0.198159135,519.4714129,9963.906962,0.248617209,0.000101779,na,0.01,100,0,gammalet,4
627,627,-393.7567987,0.096845047,0,0.256427144,426.429062,9963.906962,0.248617209,0.000101779,na,0.01,100,0,neugamma,4
628,628,-394.6931507,na,na,0.196655434,602.6096918,9963.906962,0.248617209,0.000101779,na,0.01,100,0,gamma,4
629,629,-398.0756783,0.078804025,0.005139257,0.236159863,467.5104774,9509.728877,1.054112256,1.531511546,na,0.01,100,0,neugammalet,3
630,630,-399.7093555,0,0.069819565,0.19663744,388.981121,9509.728877,1.054112256,1.531511546,na,0.01,100,0,gammalet,3
631,631,-398.1773934,0.089686404,0,0.243390079,462.5650707,9509.728877,1.054112256,1.531511546,na,0.01,100,0,neugamma,3
632,632,-398.4780591,na,na,0.191339791,644.7325812,9509.728877,1.054112256,1.531511546,na,0.01,100,0,gamma,3
633,633,-397.9545347,0.045862411,0.001011472,0.202851703,682.6291656,9714.663408,9.943770194,0.000604731,na,0.01,100,0,neugammalet,2
634,634,-394.9237439,0,0.165183309,0.198090897,200.2959894,9714.663408,9.943770194,0.000604731,na,0.01,100,0,gammalet,2
635,635,-397.6071015,0.029499198,0,0.194827946,723.8836355,9714.663408,9.943770194,0.000604731,na,0.01,100,0,neugamma,2
636,636,-397.1315772,na,na,0.181795669,792.9099935,9714.663408,9.943770194,0.000604731,na,0.01,100,0,gamma,2
637,637,-388.9856204,0.025268347,0.026001744,0.198561804,569.5829745,9764.316056,1.030613481,0.081783897,na,0.01,100,0,neugammalet,1
638,638,-389.0072857,0,0.083812483,0.19273493,387.4967773,9764.316056,1.030613481,0.081783897,na,0.01,100,0,gammalet,1
639,639,-389.04602,0.023494682,0,0.196760176,673.4463514,9764.316056,1.030613481,0.081783897,na,0.01,100,0,neugamma,1
640,640,-388.5772929,na,na,0.186145295,725.9367947,9764.316056,1.030613481,0.081783897,na,0.01,100,0,gamma,1
641,641,-49.86087502,0.091390587,0.010322407,0.245079978,489.6210514,9699.099084,1.083112301,0.135971149,na,0.01,10,0.5,neugammalet,10
642,642,-49.65274877,0,0.173326471,0.193917012,244.8511078,9699.099084,1.083112301,0.135971149,na,0.01,10,0.5,gammalet,10
643,643,-49.78685364,0.066245997,0,0.226991785,578.3586678,9699.099084,1.083112301,0.135971149,na,0.01,10,0.5,neugamma,10
644,644,-49.82763625,na,na,0.185661342,838.2818286,9699.099084,1.083112301,0.135971149,na,0.01,10,0.5,gamma,10
645,645,-50.53761474,0.019760684,0.189654727,0.189404642,264.849075,9866.881041,0.88708412,0.019515663,na,0.01,10,0.5,neugammalet,9
646,646,-50.10608575,0,0.023529324,0.173992726,963.2908026,9866.881041,0.88708412,0.019515663,na,0.01,10,0.5,gammalet,9
647,647,-48.98264078,0.184819285,0,0.345745236,299.5612929,9866.881041,0.88708412,0.019515663,na,0.01,10,0.5,neugamma,9
648,648,-50.0705864,na,na,0.173299993,1132.227951,9866.881041,0.88708412,0.019515663,na,0.01,10,0.5,gamma,9
649,649,-47.99433331,0.164961555,0.008146889,0.335621146,236.794646,9732.682432,1.017446595,0.141046922,na,0.01,10,0.5,neugammalet,8
650,650,-51.26657412,0,0.32831872,0.207959072,54.22488369,9732.682432,1.017446595,0.141046922,na,0.01,10,0.5,gammalet,8
651,651,-47.94001592,0.133990663,0,0.291929307,312.9964985,9732.682432,1.017446595,0.141046922,na,0.01,10,0.5,neugamma,8
652,652,-48.25987611,na,na,0.187763796,679.6201185,9732.682432,1.017446595,0.141046922,na,0.01,10,0.5,gamma,8
653,653,-50.85052754,0.102900852,0.081429192,0.249523095,349.5261843,9709.973594,1.225050001,0.022707391,na,0.01,10,0.5,neugammalet,7
654,654,-50.0484531,0,0.28087016,0.193187964,112.9845123,9709.973594,1.225050001,0.022707391,na,0.01,10,0.5,gammalet,7
655,655,-50.76068124,0.076862763,0,0.222933974,683.8739726,9709.973594,1.225050001,0.022707391,na,0.01,10,0.5,neugamma,7
656,656,-50.28251401,na,na,0.178812837,1007.14858,9709.973594,1.225050001,0.022707391,na,0.01,10,0.5,gamma,7
657,657,-50.29457127,0.10199873,0.061979908,0.251593617,353.5532972,9805.696847,1.022242843,0.160012126,na,0.01,10,0.5,neugammalet,6
658,658,-53.13544535,0,0.200371215,0.18758553,220.9698296,9805.696847,1.022242843,0.160012126,na,0.01,10,0.5,gammalet,6
659,659,-49.0157022,0.149734079,0,0.302190695,351.2837384,9805.696847,1.022242843,0.160012126,na,0.01,10,0.5,neugamma,6
660,660,-51.61255168,na,na,0.1794751,937.4822792,9805.696847,1.022242843,0.160012126,na,0.01,10,0.5,gamma,6
661,661,-46.93729953,0.104363806,0.001053217,0.25929089,444.0485227,9699.760781,1.025125013,0.693067669,na,0.01,10,0.5,neugammalet,5
662,662,-46.95097076,0,0.287139415,0.204709072,89.06615893,9699.760781,1.025125013,0.693067669,na,0.01,10,0.5,gammalet,5
663,663,-46.87112555,0.094321383,0,0.252160358,459.4862412,9699.760781,1.025125013,0.693067669,na,0.01,10,0.5,neugamma,5
664,664,-46.84467028,na,na,0.185166127,847.324158,9699.760781,1.025125013,0.693067669,na,0.01,10,0.5,gamma,5
665,665,-49.83266002,0.131571913,0.027304469,0.26214548,423.4014465,8999.998329,1.113962746,1.476877339,na,0.01,10,0.5,neugammalet,4
666,666,-49.67063191,0,0.147549356,0.176111761,383.1075011,8999.998329,1.113962746,1.476877339,na,0.01,10,0.5,gammalet,4
667,667,-49.823226,0.125925214,0,0.254242846,524.3898552,8999.998329,1.113962746,1.476877339,na,0.01,10,0.5,neugamma,4
668,668,-49.67976422,na,na,0.171479689,1116.22975,8999.998329,1.113962746,1.476877339,na,0.01,10,0.5,gamma,4
669,669,-46.81317418,0.15507974,0.077034695,0.288440336,333.0900169,9514.513066,1.076700037,0.358850323,na,0.01,10,0.5,neugammalet,3
670,670,-46.81155098,0,0.244468881,0.173365417,226.0992903,9514.513066,1.076700037,0.358850323,na,0.01,10,0.5,gammalet,3
671,671,-46.66088806,0.105172098,0,0.227213542,845.135451,9514.513066,1.076700037,0.358850323,na,0.01,10,0.5,neugamma,3
672,672,-46.62133507,na,na,0.16521605,1568.883949,9514.513066,1.076700037,0.358850323,na,0.01,10,0.5,gamma,3
673,673,-46.25865896,0.051653855,0.031974185,0.201227641,753.6084383,9707.577595,1.144001158,0.051622034,na,0.01,10,0.5,neugammalet,2
674,674,-46.17953939,0,0.136058847,0.176261611,469.2052857,9707.577595,1.144001158,0.051622034,na,0.01,10,0.5,gammalet,2
675,675,-46.50557691,0.096344097,0,0.229016206,741.5742753,9707.577595,1.144001158,0.051622034,na,0.01,10,0.5,neugamma,2
676,676,-46.16020699,na,na,0.173527706,1197.210475,9707.577595,1.144001158,0.051622034,na,0.01,10,0.5,gamma,2
677,677,-48.48590173,0.130060832,0.001040842,0.310026975,286.9803778,9943.138528,0.05162104,0.000102933,na,0.01,10,0.5,neugammalet,1
678,678,-47.58411998,0,0.087311055,0.204193784,346.8320176,9943.138528,0.05162104,0.000102933,na,0.01,10,0.5,gammalet,1
679,679,-47.86977261,0.054984982,0,0.233588695,475.5423021,9943.138528,0.05162104,0.000102933,na,0.01,10,0.5,neugamma,1
680,680,-47.64351933,na,na,0.198920242,624.329639,9943.138528,0.05162104,0.000102933,na,0.01,10,0.5,gamma,1
681,681,-47.88903843,0.116326891,0.079000475,0.289175541,203.1834216,9780.648638,9.878509513,0.000664416,na,0.01,10,0,neugammalet,10
682,682,-47.91238662,0,0.152951572,0.202118075,213.3867126,9780.648638,9.878509513,0.000664416,na,0.01,10,0,gammalet,10
683,683,-47.92104077,0.096877246,0,0.265856501,342.4377253,9780.648638,9.878509513,0.000664416,na,0.01,10,0,neugamma,10
684,684,-47.92160573,na,na,0.193853955,613.7161804,9780.648638,9.878509513,0.000664416,na,0.01,10,0,gamma,10
685,685,-56.65565035,0.03632909,0.448660078,0.372476316,7.769049452,9969.634787,0.985194702,0.139126052,na,0.01,10,0,neugammalet,9
686,686,-49.73827385,0,0.266804906,0.215680778,92.37864708,9969.634787,0.985194702,0.139126052,na,0.01,10,0,gammalet,9
687,687,-49.02547183,0.073510038,0,0.250133842,412.5150579,9969.634787,0.985194702,0.139126052,na,0.01,10,0,neugamma,9
688,688,-48.82902951,na,na,0.202183688,574.3300547,9969.634787,0.985194702,0.139126052,na,0.01,10,0,gamma,9
689,689,-48.16567592,0.083563357,0.117642213,0.199222705,605.3279552,9504.332794,1.128678531,0.150820933,na,0.01,10,0,neugammalet,8
690,690,-48.15740475,0,0.122006191,0.156609787,852.2750318,9504.332794,1.128678531,0.150820933,na,0.01,10,0,gammalet,8
691,691,-48.32029804,0.144322888,0,0.248142578,792.5295126,9504.332794,1.128678531,0.150820933,na,0.01,10,0,neugamma,8
692,692,-48.18051056,na,na,0.15333506,2249.222083,9504.332794,1.128678531,0.150820933,na,0.01,10,0,gamma,8
693,693,-50.75025944,0.132531407,0.002132248,0.309288208,246.9291742,9740.770265,0.406729866,0.000100627,na,0.01,10,0,neugammalet,7
694,694,-50.764262,0,0.191909401,0.209522239,142.7490452,9740.770265,0.406729866,0.000100627,na,0.01,10,0,gammalet,7
695,695,-50.808011,0.140026986,0,0.323547926,225.9535438,9740.770265,0.406729866,0.000100627,na,0.01,10,0,neugamma,7
696,696,-50.66307538,na,na,0.196799265,559.2109467,9740.770265,0.406729866,0.000100627,na,0.01,10,0,gamma,7
697,697,-58.83852461,0.001215597,0.397904051,0.15657908,79.25468778,9791.718881,9.832002829,0.002715845,na,0.01,10,0,neugammalet,6
698,698,-47.89083207,0,0.25992318,0.186414324,155.8096055,9791.718881,9.832002829,0.002715845,na,0.01,10,0,gammalet,6
699,699,-50.16233763,0.142159296,0,0.276123992,520.2421889,9791.718881,9.832002829,0.002715845,na,0.01,10,0,neugamma,6
700,700,-48.57511853,na,na,0.174219792,1200.00545,9791.718881,9.832002829,0.002715845,na,0.01,10,0,gamma,6
701,701,-57.86464756,0.137966749,0.073029452,0.263630651,456.7477155,9729.272027,3.431446852,0.00712283,na,0.01,10,0,neugammalet,5
702,702,-52.55051517,0,0.444969728,0.248599758,14.34664017,9729.272027,3.431446852,0.00712283,na,0.01,10,0,gammalet,5
703,703,-57.01862991,0.074821134,0,0.206475879,1072.548144,9729.272027,3.431446852,0.00712283,na,0.01,10,0,neugamma,5
704,704,-56.06965127,na,na,0.168054818,1533.749667,9729.272027,3.431446852,0.00712283,na,0.01,10,0,gamma,5
705,705,-47.60138371,0.026402223,0.361090773,0.226827952,42.49290093,9776.18697,1.05255118,0.158192917,na,0.01,10,0,neugammalet,4
706,706,-1260.985679,0,0.124542458,0.151782286,12359.17361,9776.18697,1.05255118,0.158192917,na,0.01,10,0,gammalet,4
707,707,-51.24133155,0.113003722,0,0.24516149,626.7336588,9776.18697,1.05255118,0.158192917,na,0.01,10,0,neugamma,4
708,708,-49.81066427,na,na,0.17202609,1241.614232,9776.18697,1.05255118,0.158192917,na,0.01,10,0,gamma,4
709,709,-50.93691901,0.154028365,0.319944021,0.370399447,40.99370909,9870.176359,1.906515913,0.007642968,na,0.01,10,0,neugammalet,3
710,710,-51.22344665,0,0.112868313,0.18259777,480.2860395,9870.176359,1.906515913,0.007642968,na,0.01,10,0,gammalet,3
711,711,-50.67981171,0.19358939,0,0.382155923,244.1013768,9870.176359,1.906515913,0.007642968,na,0.01,10,0,neugamma,3
712,712,-51.10392905,na,na,0.179425074,1032.955934,9870.176359,1.906515913,0.007642968,na,0.01,10,0,gamma,3
713,713,-107.0899333,0.3043528,0.487056577,0.951676135,8.816299731,9719.317239,0.142184686,0.000100391,na,0.01,10,0,neugammalet,2
714,714,-51.58066223,0,0.108180933,0.186426443,404.1813197,9719.317239,0.142184686,0.000100391,na,0.01,10,0,gammalet,2
715,715,-50.99093045,0.159472727,0,0.318724092,303.4977184,9719.317239,0.142184686,0.000100391,na,0.01,10,0,neugamma,2
716,716,-51.47324071,na,na,0.182653861,842.0451021,9719.317239,0.142184686,0.000100391,na,0.01,10,0,gamma,2
717,717,-49.27213984,0.107254617,0.005665474,0.269907264,371.4118837,9811.775509,1.096197053,0.012547855,na,0.01,10,0,neugammalet,1
718,718,-49.53312389,0,0.096373384,0.195367831,367.6318738,9811.775509,1.096197053,0.012547855,na,0.01,10,0,gammalet,1
719,719,-49.27375514,0.111265228,0,0.274588556,366.6171231,9811.775509,1.096197053,0.012547855,na,0.01,10,0,neugamma,1
720,720,-49.41460783,na,na,0.189471208,732.8633426,9811.775509,1.096197053,0.012547855,na,0.01,10,0,gamma,1
721,721,-2807.809177,0.012859194,0.001681728,0.187553452,702.9829626,9634.353337,1.039738569,0.10044351,na,0,1000,0.5,neugammalet,10
722,722,-2807.509351,0,0.002051241,0.182537057,717.7241132,9634.353337,1.039738569,0.10044351,na,0,1000,0.5,gammalet,10
723,723,-2808.343738,0.028898055,0,0.19361993,690.3026697,9634.353337,1.039738569,0.10044351,na,0,1000,0.5,neugamma,10
724,724,-2807.392907,na,na,0.18243936,729.0380242,9634.353337,1.039738569,0.10044351,na,0,1000,0.5,gamma,10
725,725,-2846.223617,0.050209777,0.025246045,0.216759096,446.0619912,9893.909538,2.029856487,0.000104528,na,0,1000,0.5,neugammalet,9
726,726,-2842.771195,0,0.046639731,0.196530647,409.6942787,9893.909538,2.029856487,0.000104528,na,0,1000,0.5,gammalet,9
727,727,-2852.311693,0.032832721,0,0.20387833,579.7314571,9893.909538,2.029856487,0.000104528,na,0,1000,0.5,neugamma,9
728,728,-2850.866695,na,na,0.18980409,621.8061956,9893.909538,2.029856487,0.000104528,na,0,1000,0.5,gamma,9
729,729,-2821.962215,0.094234533,0.019209498,0.248963582,410.0304686,9934.11015,0.813950328,0.000105278,na,0,1000,0.5,neugammalet,8
730,730,-2824.069598,0,0.001264418,0.192246535,628.5215818,9934.11015,0.813950328,0.000105278,na,0,1000,0.5,gammalet,8
731,731,-2819.433198,0.125552685,0,0.268573791,434.3033464,9934.11015,0.813950328,0.000105278,na,0,1000,0.5,neugamma,8
732,732,-2823.909645,na,na,0.192161996,632.9794209,9934.11015,0.813950328,0.000105278,na,0,1000,0.5,gamma,8
733,733,-2828.120728,0.104356879,0.001800435,0.230977893,547.9296381,9153.760906,1.090957563,1.198872253,na,0,1000,0.5,neugammalet,7
734,734,-2828.665362,0,0.003343674,0.179076992,736.2932923,9153.760906,1.090957563,1.198872253,na,0,1000,0.5,gammalet,7
735,735,-2827.876185,0.074467439,0,0.213411864,611.317735,9153.760906,1.090957563,1.198872253,na,0,1000,0.5,neugamma,7
736,736,-2828.621492,na,na,0.179283908,746.7611201,9153.760906,1.090957563,1.198872253,na,0,1000,0.5,gamma,7
737,737,-2816.334781,0.078105,0.023371507,0.225450355,495.5525637,9703.077256,1.039383391,0.334736581,na,0,1000,0.5,neugammalet,6
738,738,-2815.775632,0,0.024271025,0.186838418,597.8451445,9703.077256,1.039383391,0.334736581,na,0,1000,0.5,gammalet,6
739,739,-2818.768719,0.045479302,0,0.20396374,658.7956179,9703.077256,1.039383391,0.334736581,na,0,1000,0.5,neugamma,6
740,740,-2818.239521,na,na,0.184062204,737.4227885,9703.077256,1.039383391,0.334736581,na,0,1000,0.5,gamma,6
741,741,-2835.968509,0.082772846,0.004859205,0.22447631,567.3470137,9655.511162,1.039449384,0.617465193,na,0,1000,0.5,neugammalet,5
742,742,-2838.020685,0,0.001025222,0.183101437,736.1743366,9655.511162,1.039449384,0.617465193,na,0,1000,0.5,gammalet,5
743,743,-2835.331102,0.108459829,0,0.241545973,536.0878365,9655.511162,1.039449384,0.617465193,na,0,1000,0.5,neugamma,5
744,744,-2837.919456,na,na,0.183230592,737.5901949,9655.511162,1.039449384,0.617465193,na,0,1000,0.5,gamma,5
745,745,-2792.419155,0.054328178,0.026968892,0.210293876,530.3315178,9770.525437,1.030379256,0.043056865,na,0,1000,0.5,neugammalet,4
746,746,-2790.34992,0,0.033028487,0.186389433,566.6338047,9770.525437,1.030379256,0.043056865,na,0,1000,0.5,gammalet,4
747,747,-2795.536199,0.020441542,0,0.19123168,714.5494323,9770.525437,1.030379256,0.043056865,na,0,1000,0.5,neugamma,4
748,748,-2794.758323,na,na,0.182403913,759.703616,9770.525437,1.030379256,0.043056865,na,0,1000,0.5,gamma,4
749,749,-2850.784813,0.044232835,0.005281145,0.202518531,656.1923345,9891.821722,1.017297481,0.018097444,na,0,1000,0.5,neugammalet,3
750,750,-2849.303574,0,0.001102715,0.18181241,773.4304213,9891.821722,1.017297481,0.018097444,na,0,1000,0.5,gammalet,3
751,751,-2851.784093,0.069525973,0,0.214045755,647.9837915,9891.821722,1.017297481,0.018097444,na,0,1000,0.5,neugamma,3
752,752,-2849.243892,na,na,0.181605875,781.6493095,9891.821722,1.017297481,0.018097444,na,0,1000,0.5,gamma,3
753,753,-2809.711435,0.032014346,0.00338565,0.200683677,600.5032301,9626.09861,1.042405246,0.049997466,na,0,1000,0.5,neugammalet,2
754,754,-2808.042253,0,0.002153401,0.187789946,640.8019787,9626.09861,1.042405246,0.049997466,na,0,1000,0.5,gammalet,2
755,755,-2809.206323,0.01555564,0,0.192961816,640.3457536,9626.09861,1.042405246,0.049997466,na,0,1000,0.5,neugamma,2
756,756,-2808.324884,na,na,0.187060446,659.9976259,9626.09861,1.042405246,0.049997466,na,0,1000,0.5,gamma,2
757,757,-2779.699219,0.037248856,0.015039904,0.205186872,548.7428596,9886.636826,1.9960837,0.000100018,na,0,1000,0.5,neugammalet,1
758,758,-2778.465204,0,0.025106869,0.190278214,541.9427577,9886.636826,1.9960837,0.000100018,na,0,1000,0.5,gammalet,1
759,759,-2782.551436,0.049899475,0,0.209538513,599.4589973,9886.636826,1.9960837,0.000100018,na,0,1000,0.5,neugamma,1
760,760,-2780.857701,na,na,0.186967333,676.5415938,9886.636826,1.9960837,0.000100018,na,0,1000,0.5,gamma,1
761,761,-2842.773758,0.028901463,0.001111714,0.205948761,537.9676571,9839.36574,1.007552128,0.013170999,na,0,1000,0,neugammalet,10
762,762,-2842.158146,0,0.004896247,0.193432419,563.515125,9839.36574,1.007552128,0.013170999,na,0,1000,0,gammalet,10
763,763,-2842.737536,0.029580241,0,0.206805323,535.3322306,9839.36574,1.007552128,0.013170999,na,0,1000,0,neugamma,10
